bank,slippage_type,liquidator_premium_perc,tail_risk_profitability_capacity_native,tail_risk_profitability_capacity_native_raw,forecast_timesteps,active_asset_limit_native,weight_current,weight_adj_for_calcs,daily_cVaR_percent_raw,daily_displaced_at_risk_native,daily_liquidator_capacity_native,cvar-nrmse_in_perc,cvar-mape_in_perc,cvar-smape_in_perc,cvar-r_squared,cvar-len_price_data,market_depth-nrmse_in_perc,market_depth-mape_in_perc,market_depth-smape_in_perc,market_depth-r_squared,market_depth-len_price_data,environment,full_llm_response,current_actual_bank_limit_native,final_tail_risk_optimized_profitable_trade_size_native,final_premium_exceeding_day_percent,final_daily_cVaR_percent,final_target_limit_native
HNT,sell,2.5,11537.597040450786,11537.597040450786,24,100632.882136413,0.65,0.65,26.768010455506424,15608.642116698647,9207.59522644162,28.910585254053377,20.82496310003125,18.12330972039233,-1.0034035793784652,447 days 21:00:00,79.55045491278179,66.22571523867016,47.99949159240575,-11.985418574171646,172 days 23:05:00,production,,10000000.0,11537.597040450786,99.83373929607843,-23.862275485263872,5899036.673145979
