bank,slippage_type,liquidator_premium_perc,tail_risk_profitability_capacity_native,tail_risk_profitability_capacity_native_raw,forecast_timesteps,active_asset_limit_native,weight_current,weight_adj_for_calcs,daily_cVaR_percent_raw,daily_displaced_at_risk_native,daily_liquidator_capacity_native,cvar-nrmse_in_perc,cvar-mape_in_perc,cvar-smape_in_perc,cvar-r_squared,cvar-len_price_data,market_depth-nrmse_in_perc,market_depth-mape_in_perc,market_depth-smape_in_perc,market_depth-r_squared,market_depth-len_price_data,environment,full_llm_response,current_actual_bank_limit_native,final_tail_risk_optimized_profitable_trade_size_native,final_premium_exceeding_day_percent,final_daily_cVaR_percent,final_target_limit_native
PYTH,buy,2.5,579190.6784968148,579190.6784968148,24,260497.30880019066,1.2,1.2,-177.10897012225408,163029.62228031337,18939784.82476398,81.88701923170507,42.71116798887488,58.105521604514585,-14.089823052088398,286 days 02:00:00,69.83146449575082,31.85689845610283,39.59448983360703,-15.374406506796529,226 days 00:05:00,production,,10000000.0,191029.32324528103,79.34459255717101,52.153329027723295,1161738864.37637
