bank,slippage_type,liquidator_premium_perc,tail_risk_profitability_capacity_native,tail_risk_profitability_capacity_native_raw,forecast_timesteps,active_asset_limit_native,weight_current,weight_adj_for_calcs,daily_cVaR_percent_raw,daily_displaced_at_risk_native,daily_liquidator_capacity_native,cvar-nrmse_in_perc,cvar-mape_in_perc,cvar-smape_in_perc,cvar-r_squared,cvar-len_price_data,market_depth-nrmse_in_perc,market_depth-mape_in_perc,market_depth-smape_in_perc,market_depth-r_squared,market_depth-len_price_data,environment,full_llm_response,current_actual_bank_limit_native,final_tail_risk_optimized_profitable_trade_size_native,final_premium_exceeding_day_percent,final_daily_cVaR_percent,final_target_limit_native
OPOS,buy,2.5,40.30750356176077,40.30750356176077,24,306.5984852189336,1.5,1.5,-215818.67127665674,1697399.3191537126,10518.104477861807,2.8382427370014596,23.456797370953154,29.031470989824697,-0.001271268770613343,260 days 13:00:00,13.412274937732201,226.62074030031084,126.14432944893635,-0.10254356826069788,147 days 18:10:00,production,,5000.0,40.30750356176077,45.63613291347465,369081.9102692013,30.98299957816029
