bank,slippage_type,liquidator_premium_perc,tail_risk_profitability_capacity_native,tail_risk_profitability_capacity_native_raw,forecast_timesteps,active_asset_limit_native,weight_current,weight_adj_for_calcs,daily_cVaR_percent_raw,daily_displaced_at_risk_native,daily_liquidator_capacity_native,cvar-nrmse_in_perc,cvar-mape_in_perc,cvar-smape_in_perc,cvar-r_squared,cvar-len_price_data,market_depth-nrmse_in_perc,market_depth-mape_in_perc,market_depth-smape_in_perc,market_depth-r_squared,market_depth-len_price_data,environment,full_llm_response,current_actual_bank_limit_native,final_tail_risk_optimized_profitable_trade_size_native,final_premium_exceeding_day_percent,final_daily_cVaR_percent,final_target_limit_native
SOL,sell,2.5,8285.532660675588,8285.532660675588,24,198035.82718091508,0.9,0.9,31.9189119654331,85217.3361059003,174676.62083034468,45.331748682106074,27.282697847526244,23.528108769727048,-4.341192070604474,996 days 18:00:00,26.50843470231973,61.793101774722544,29.37993116912885,-1.7976473695518904,364 days 10:00:00,production,,2000000.0,381.2789210891376,4.5555349111975,-47.812524811510904,4099556.0014519244
