bank,slippage_type,liquidator_premium_perc,tail_risk_profitability_capacity_native,tail_risk_profitability_capacity_native_raw,forecast_timesteps,active_asset_limit_native,weight_current,weight_adj_for_calcs,daily_cVaR_percent_raw,daily_displaced_at_risk_native,daily_liquidator_capacity_native,cvar-nrmse_in_perc,cvar-mape_in_perc,cvar-smape_in_perc,cvar-r_squared,cvar-len_price_data,market_depth-nrmse_in_perc,market_depth-mape_in_perc,market_depth-smape_in_perc,market_depth-r_squared,market_depth-len_price_data,environment,full_llm_response,current_actual_bank_limit_native,final_tail_risk_optimized_profitable_trade_size_native,final_premium_exceeding_day_percent,final_daily_cVaR_percent,final_target_limit_native
JLP,buy,2.5,122812.36310109757,122812.36310109757,24,21061.45062955656,1.2,1.2,-36.790288706301645,8206.888803660073,7159000.668337201,50.419766203172024,8.427459907193487,8.88546734760915,-3.825059457473566,292 days 11:00:00,40.35272611417483,156.50454518630266,180.14007232885228,-3.4644683705186248,225 days 09:15:00,production,,2000000.0,16055.959402888682,7.108729217270142,32.47199883493521,1744632062.0658245
