bank,slippage_type,liquidator_premium_perc,tail_risk_profitability_capacity_native,tail_risk_profitability_capacity_native_raw,forecast_timesteps,active_asset_limit_native,weight_current,weight_adj_for_calcs,daily_cVaR_percent_raw,daily_displaced_at_risk_native,daily_liquidator_capacity_native,cvar-nrmse_in_perc,cvar-mape_in_perc,cvar-smape_in_perc,cvar-r_squared,cvar-len_price_data,market_depth-nrmse_in_perc,market_depth-mape_in_perc,market_depth-smape_in_perc,market_depth-r_squared,market_depth-len_price_data,environment,full_llm_response,current_actual_bank_limit_native,final_tail_risk_optimized_profitable_trade_size_native,final_premium_exceeding_day_percent,final_daily_cVaR_percent,final_target_limit_native
USDT,sell,2.5,536958.7185807268,536958.7185807268,24,5905871.275769599,1.0,1.0,0.7139246161330457,589077.2835255577,24005098.30321961,8.3433621453877,0.04329322347014593,0.04329991973834858,-0.07485631701807827,996 days 13:00:00,26.834828391726067,22.37942748113493,25.24042357843907,-47.660931744392855,225 days 14:05:00,production,,100000000.0,50010.62146504085,0.0,-9.974434863529847,4075033781.5697017
